customer_id,transaction_date,subtotal,promo_used,discount,net_amount
C0085,2024-05-08,289.43,None,0.0,289.43
C0086,2024-02-17,684.51,None,0.0,684.51
C0086,2024-03-04,946.5,None,0.0,946.5
C0086,2024-02-08,314.27,None,0.0,314.27
C0086,2024-01-26,609.83,None,0.0,609.83
C0086,2024-01-13,513.49,None,0.0,513.49
C0086,2024-01-07,818.39,None,0.0,818.39
C0086,2024-03-02,834.21,P_FLASH,125.13,709.08
C0086,2024-05-10,648.54,None,0.0,648.54
C0086,2024-04-26,377.52,None,0.0,377.52
C0086,2024-01-26,402.62,None,0.0,402.62
C0086,2024-01-25,785.05,None,0.0,785.05
C0087,2024-04-29,802.11,None,0.0,802.11
C0087,2024-04-02,857.11,None,0.0,857.11
C0087,2024-03-20,362.75,None,0.0,362.75
C0087,2024-04-17,466.9,None,0.0,466.9
C0087,2024-06-05,346.75,None,0.0,346.75
C0088,2024-01-15,239.89,P_NEWYEAR,23.99,215.89999999999998
C0089,2024-02-26,170.53,None,0.0,170.53
C0089,2024-06-27,92.13,P_MIDYEAR,92.13,0.0
C0090,2024-01-06,216.82,None,0.0,216.82
C0090,2024-02-05,354.38,None,0.0,354.38
C0091,2024-02-18,122.23,None,0.0,122.23
C0092,2024-03-17,341.14,None,0.0,341.14
C0092,2024-03-19,169.46,None,0.0,169.46
C0093,2024-05-02,234.27,None,0.0,234.27
C0093,2024-03-07,376.09,None,0.0,376.09
C0093,2024-03-04,686.73,None,0.0,686.73
C0093,2024-03-02,499.58,P_FLASH,74.94,424.64
C0093,2024-03-15,725.38,None,0.0,725.38
C0093,2024-04-16,943.43,None,0.0,943.43
C0093,2024-06-06,374.13,None,0.0,374.13
C0093,2024-02-18,498.59,None,0.0,498.59
C0093,2024-06-07,843.6,None,0.0,843.6
C0094,2024-06-12,2416.29,None,0.0,2416.29
C0094,2024-04-10,1802.68,P_CHAMPION,360.54,1442.14
C0094,2024-02-27,2396.25,P_CHAMPION,479.25,1917.0
C0094,2024-02-13,2355.63,P_CHAMPION,471.13,1884.5
C0094,2024-01-09,1367.41,P_NEWYEAR,136.74,1230.67
C0094,2024-05-24,1145.58,None,0.0,1145.58
C0094,2024-01-21,2135.33,None,0.0,2135.33
C0094,2024-03-02,891.19,None,0.0,891.19
C0094,2024-01-13,2281.94,P_NEWYEAR,228.19,2053.75
C0094,2024-02-28,963.43,None,0.0,963.43
C0094,2024-05-09,1562.13,None,0.0,1562.13
C0094,2024-02-13,2364.38,None,0.0,2364.38
C0094,2024-01-02,834.13,None,0.0,834.13
C0094,2024-01-23,2148.78,None,0.0,2148.78
C0094,2024-05-07,1873.36,None,0.0,1873.36
C0094,2024-06-14,2370.58,P_MIDYEAR,200.0,2170.58
C0095,2024-06-04,238.93,P_MIDYEAR,200.0,38.93000000000001
C0096,2024-04-09,173.57,None,0.0,173.57
C0097,2024-05-11,1653.81,None,0.0,1653.81
C0097,2024-03-24,2434.16,None,0.0,2434.16
C0097,2024-06-09,1580.87,P_CHAMPION,316.17,1264.6999999999998
C0097,2024-01-22,584.19,None,0.0,584.19
C0097,2024-06-11,2560.82,None,0.0,2560.82
C0097,2024-02-15,2167.12,P_CHAMPION,433.42,1733.6999999999998
C0097,2024-02-25,1002.66,None,0.0,1002.66
C0097,2024-06-05,1591.05,None,0.0,1591.05
C0097,2024-05-25,2612.18,P_CHAMPION,522.44,2089.74
C0097,2024-05-04,668.14,P_CHAMPION,133.63,534.51
C0097,2024-01-20,2757.73,None,0.0,2757.73
C0097,2024-03-31,2516.66,None,0.0,2516.66
C0097,2024-04-18,1664.56,None,0.0,1664.56
C0097,2024-05-23,1527.98,P_CHAMPION,305.6,1222.38
C0097,2024-05-28,2459.35,None,0.0,2459.35
C0097,2024-02-17,1280.49,P_CHAMPION,256.1,1024.3899999999999
C0097,2024-06-07,2410.88,None,0.0,2410.88
C0098,2024-04-08,381.52,None,0.0,381.52
C0098,2024-03-25,220.7,None,0.0,220.7
C0098,2024-03-23,274.29,None,0.0,274.29
C0099,2024-01-29,805.38,None,0.0,805.38
C0099,2024-06-19,740.9,P_MIDYEAR,200.0,540.9
C0099,2024-06-01,383.1,None,0.0,383.1
C0099,2024-05-31,503.3,None,0.0,503.3
C0099,2024-01-28,622.14,None,0.0,622.14
C0099,2024-02-28,575.43,None,0.0,575.43
C0099,2024-05-28,984.89,None,0.0,984.89
C0099,2024-05-11,888.84,None,0.0,888.84
C0099,2024-06-18,772.08,None,0.0,772.08
C0100,2024-02-01,236.43,None,0.0,236.43
C0100,2024-05-25,208.73,None,0.0,208.73
C0100,2024-04-29,382.51,None,0.0,382.51
C0101,2024-06-20,1750.9,None,0.0,1750.9
C0101,2024-03-29,2121.6,P_CHAMPION,424.32,1697.28
C0101,2024-03-23,2369.49,None,0.0,2369.49
C0101,2024-05-22,1010.42,P_CHAMPION,202.08,808.3399999999999
C0101,2024-06-23,1632.28,None,0.0,1632.28
C0101,2024-06-26,547.86,None,0.0,547.86
C0101,2024-04-28,928.59,None,0.0,928.59
C0101,2024-02-09,2507.03,None,0.0,2507.03
C0101,2024-05-10,2097.58,None,0.0,2097.58
C0101,2024-01-13,884.23,None,0.0,884.23
C0101,2024-03-06,2803.27,None,0.0,2803.27
C0101,2024-04-17,1387.31,P_CHAMPION,277.46,1109.85
C0102,2024-02-09,384.64,None,0.0,384.64
C0102,2024-05-07,693.05,None,0.0,693.05
C0102,2024-05-23,752.54,None,0.0,752.54
C0102,2024-01-07,601.26,None,0.0,601.26
C0102,2024-06-24,500.35,None,0.0,500.35
C0102,2024-03-13,997.79,None,0.0,997.79
C0102,2024-02-06,917.89,None,0.0,917.89
C0102,2024-04-28,695.19,None,0.0,695.19
C0102,2024-04-04,820.73,None,0.0,820.73
C0103,2024-01-20,102.13,None,0.0,102.13
C0103,2024-02-22,196.3,None,0.0,196.3
C0104,2024-01-17,882.04,None,0.0,882.04
C0104,2024-04-03,444.84,None,0.0,444.84
C0104,2024-01-11,831.53,None,0.0,831.53
C0104,2024-02-27,383.49,None,0.0,383.49
C0104,2024-01-20,244.18,None,0.0,244.18
C0105,2024-06-08,150.25,P_MIDYEAR,150.25,0.0
C0105,2024-05-10,395.59,None,0.0,395.59
C0106,2024-02-09,67.16,None,0.0,67.16
C0107,2024-02-25,73.34,None,0.0,73.34
C0107,2024-05-18,98.94,None,0.0,98.94
C0108,2024-04-03,216.42,None,0.0,216.42
C0108,2024-05-17,405.17,None,0.0,405.17
C0108,2024-02-18,482.96,None,0.0,482.96
C0108,2024-01-13,250.05,P_NEWYEAR,25.0,225.05
C0108,2024-03-26,918.59,None,0.0,918.59
C0108,2024-03-22,474.12,None,0.0,474.12
C0108,2024-05-06,989.38,None,0.0,989.38
C0108,2024-04-29,266.19,None,0.0,266.19
C0108,2024-05-09,863.45,None,0.0,863.45
C0109,2024-02-15,843.04,None,0.0,843.04
C0109,2024-01-10,604.41,P_NEWYEAR,60.44,543.97
C0109,2024-04-08,202.51,None,0.0,202.51
C0109,2024-02-29,590.27,None,0.0,590.27
C0109,2024-05-24,553.4,None,0.0,553.4
C0109,2024-02-26,772.15,None,0.0,772.15
C0109,2024-01-09,352.58,P_NEWYEAR,35.26,317.32
C0110,2024-04-24,2979.43,None,0.0,2979.43
C0110,2024-04-15,1284.69,None,0.0,1284.69
C0110,2024-06-15,1906.39,None,0.0,1906.39
C0110,2024-02-09,1428.67,P_CHAMPION,285.73,1142.94
C0110,2024-03-22,1677.17,None,0.0,1677.17
C0110,2024-03-16,1707.95,None,0.0,1707.95
C0110,2024-03-11,792.53,None,0.0,792.53
C0110,2024-05-23,1320.58,None,0.0,1320.58
C0110,2024-03-29,1784.63,None,0.0,1784.63
C0111,2024-03-21,172.68,None,0.0,172.68
C0112,2024-03-17,136.9,None,0.0,136.9
C0112,2024-03-30,180.44,None,0.0,180.44
C0113,2024-05-11,391.07,None,0.0,391.07
C0113,2024-03-12,211.65,None,0.0,211.65
C0114,2024-06-14,178.21,P_MIDYEAR,178.21,0.0
C0114,2024-06-04,123.61,None,0.0,123.61
C0115,2024-04-05,378.14,None,0.0,378.14
C0115,2024-03-12,211.35,None,0.0,211.35
C0116,2024-02-01,339.32,None,0.0,339.32
C0116,2024-05-10,368.2,None,0.0,368.2
C0117,2024-06-25,2323.66,None,0.0,2323.66
C0117,2024-03-09,937.81,None,0.0,937.81
C0117,2024-06-17,1131.62,None,0.0,1131.62
C0117,2024-03-24,1124.17,P_CHAMPION,224.83,899.34
C0117,2024-01-13,2058.69,None,0.0,2058.69
C0117,2024-06-25,2068.32,None,0.0,2068.32
C0117,2024-06-12,1645.81,P_CHAMPION,329.16,1316.6499999999999
C0117,2024-05-31,1715.33,None,0.0,1715.33
C0117,2024-04-18,2861.66,None,0.0,2861.66
C0117,2024-02-28,1095.37,None,0.0,1095.37
C0117,2024-06-15,516.09,None,0.0,516.09
C0117,2024-01-16,2038.13,None,0.0,2038.13
C0117,2024-05-24,2260.21,None,0.0,2260.21
C0117,2024-04-03,1689.22,None,0.0,1689.22
C0117,2024-04-03,1011.12,P_CHAMPION,202.22,808.9
C0117,2024-06-16,1066.85,None,0.0,1066.85
C0117,2024-06-28,1774.64,None,0.0,1774.64
C0117,2024-05-07,587.28,None,0.0,587.28
C0117,2024-02-21,2820.96,None,0.0,2820.96
C0118,2024-03-15,117.36,None,0.0,117.36
C0118,2024-01-09,100.4,None,0.0,100.4
C0119,2024-05-15,1202.62,P_CHAMPION,240.52,962.0999999999999
C0119,2024-03-05,2026.93,P_CHAMPION,405.39,1621.54
C0119,2024-04-24,2376.92,P_CHAMPION,475.38,1901.54
C0119,2024-01-17,1026.95,None,0.0,1026.95
C0119,2024-03-25,2587.66,None,0.0,2587.66
C0119,2024-03-26,665.41,P_CHAMPION,133.08,532.3299999999999
C0119,2024-02-23,718.87,P_CHAMPION,143.77,575.1
C0119,2024-04-24,1362.71,P_CHAMPION,272.54,1090.17
C0119,2024-04-24,1234.44,P_CHAMPION,246.89,987.5500000000001
C0119,2024-04-12,1163.74,None,0.0,1163.74
C0119,2024-05-26,980.77,P_CHAMPION,196.15,784.62
C0119,2024-02-07,2867.9,None,0.0,2867.9
C0119,2024-03-08,1376.03,None,0.0,1376.03
C0119,2024-06-12,2908.4,P_MIDYEAR,200.0,2708.4
C0119,2024-04-14,1367.21,None,0.0,1367.21
C0119,2024-03-23,1279.7,P_CHAMPION,255.94,1023.76
C0120,2024-01-28,89.16,None,0.0,89.16
C0120,2024-02-17,175.19,None,0.0,175.19
C0121,2024-04-23,189.29,None,0.0,189.29
C0122,2024-05-16,172.0,None,0.0,172.0
C0122,2024-03-16,181.88,None,0.0,181.88
C0122,2024-04-28,390.42,None,0.0,390.42
C0123,2024-02-03,973.48,P_CHAMPION,194.7,778.78
C0123,2024-04-27,2154.78,None,0.0,2154.78
C0123,2024-04-13,1944.73,None,0.0,1944.73
C0123,2024-01-05,786.99,None,0.0,786.99
C0123,2024-04-22,517.19,P_CHAMPION,103.44,413.75000000000006
C0123,2024-02-13,1527.99,None,0.0,1527.99
C0123,2024-04-04,1391.92,None,0.0,1391.92
C0123,2024-05-11,1284.7,None,0.0,1284.7
C0123,2024-05-08,1600.15,None,0.0,1600.15
C0123,2024-05-10,1355.27,None,0.0,1355.27
C0123,2024-06-25,2556.24,P_CHAMPION,511.25,2044.9899999999998
C0123,2024-04-25,1219.86,None,0.0,1219.86
C0123,2024-04-19,1990.2,None,0.0,1990.2
C0123,2024-01-21,1959.01,P_CHAMPION,391.8,1567.21
C0123,2024-03-10,2756.03,P_CHAMPION,551.21,2204.82
C0123,2024-02-16,537.94,None,0.0,537.94
C0124,2024-04-13,725.62,None,0.0,725.62
C0124,2024-02-09,519.62,None,0.0,519.62
C0124,2024-03-29,954.13,None,0.0,954.13
C0124,2024-03-01,823.99,P_FLASH,123.6,700.39
C0124,2024-02-24,489.23,None,0.0,489.23
C0124,2024-04-11,371.76,None,0.0,371.76
C0124,2024-03-13,916.56,None,0.0,916.56
C0124,2024-01-02,791.09,P_NEWYEAR,79.11,711.98
C0124,2024-01-30,890.77,None,0.0,890.77
C0125,2024-03-16,898.49,None,0.0,898.49
C0125,2024-05-02,798.53,None,0.0,798.53
C0125,2024-05-04,854.99,None,0.0,854.99
C0125,2024-05-01,834.86,None,0.0,834.86
C0125,2024-04-12,975.78,None,0.0,975.78
C0125,2024-06-10,240.28,P_MIDYEAR,200.0,40.28
C0125,2024-03-16,618.87,None,0.0,618.87
C0125,2024-01-22,381.22,None,0.0,381.22
C0126,2024-05-08,402.29,None,0.0,402.29
C0126,2024-06-18,858.84,None,0.0,858.84
C0126,2024-06-14,916.71,None,0.0,916.71
C0126,2024-06-23,241.43,None,0.0,241.43
C0126,2024-05-20,267.75,None,0.0,267.75
C0126,2024-03-21,486.67,None,0.0,486.67
C0126,2024-06-21,872.73,P_MIDYEAR,200.0,672.73
C0126,2024-03-12,846.72,None,0.0,846.72
C0126,2024-02-23,809.51,None,0.0,809.51
C0126,2024-01-13,567.3,P_NEWYEAR,56.73,510.56999999999994
C0126,2024-06-11,213.41,None,0.0,213.41
C0127,2024-02-18,1551.9,None,0.0,1551.9
C0127,2024-02-16,1688.99,None,0.0,1688.99
C0127,2024-02-28,2141.02,None,0.0,2141.02
C0127,2024-01-17,2820.25,None,0.0,2820.25
C0127,2024-05-14,1544.17,P_CHAMPION,308.83,1235.3400000000001
C0127,2024-01-19,2433.93,P_CHAMPION,486.79,1947.1399999999999
C0127,2024-06-11,692.01,P_MIDYEAR,200.0,492.01
C0127,2024-06-11,1508.02,None,0.0,1508.02
C0127,2024-04-13,1299.13,None,0.0,1299.13
C0127,2024-03-11,1138.34,P_CHAMPION,227.67,910.67
C0127,2024-02-01,2375.07,None,0.0,2375.07
C0127,2024-05-07,2145.4,P_CHAMPION,429.08,1716.3200000000002
C0127,2024-03-08,1890.82,P_CHAMPION,378.16,1512.6599999999999
C0127,2024-05-23,604.79,None,0.0,604.79
C0127,2024-01-28,1795.69,None,0.0,1795.69
C0127,2024-01-03,1078.45,None,0.0,1078.45
C0127,2024-06-19,1155.86,P_MIDYEAR,200.0,955.8599999999999
C0128,2024-03-11,190.15,None,0.0,190.15
C0128,2024-04-24,106.94,None,0.0,106.94
C0129,2024-02-26,185.71,None,0.0,185.71
C0130,2024-05-25,234.44,None,0.0,234.44
C0130,2024-04-26,542.77,None,0.0,542.77
C0130,2024-02-29,555.12,None,0.0,555.12
C0130,2024-05-05,317.15,None,0.0,317.15
C0130,2024-04-03,632.24,None,0.0,632.24
C0130,2024-05-01,389.72,None,0.0,389.72
C0130,2024-04-17,503.23,None,0.0,503.23
C0130,2024-05-30,600.38,None,0.0,600.38
C0130,2024-04-15,875.37,None,0.0,875.37
C0130,2024-06-16,637.98,P_MIDYEAR,200.0,437.98
C0131,2024-01-06,460.17,P_NEWYEAR,46.02,414.15000000000003
C0131,2024-03-07,862.79,None,0.0,862.79
C0131,2024-02-12,982.68,None,0.0,982.68
C0131,2024-05-11,459.48,None,0.0,459.48
C0131,2024-03-21,782.7,None,0.0,782.7
C0131,2024-05-12,885.75,None,0.0,885.75
C0132,2024-02-04,957.4,None,0.0,957.4
C0132,2024-05-29,826.64,None,0.0,826.64
C0132,2024-01-11,563.52,None,0.0,563.52
C0132,2024-05-16,682.82,None,0.0,682.82
C0132,2024-03-27,567.72,None,0.0,567.72
C0132,2024-01-18,296.31,None,0.0,296.31
C0132,2024-03-13,344.95,None,0.0,344.95
C0132,2024-03-23,909.7,None,0.0,909.7
C0132,2024-03-09,445.77,None,0.0,445.77
C0132,2024-01-30,821.03,None,0.0,821.03
C0133,2024-04-21,232.68,None,0.0,232.68
C0133,2024-03-14,369.39,None,0.0,369.39
C0134,2024-02-27,202.16,None,0.0,202.16
C0135,2024-06-17,57.86,P_MIDYEAR,57.86,0.0
C0136,2024-01-10,387.05,P_NEWYEAR,38.7,348.35
C0136,2024-05-28,958.6,None,0.0,958.6
C0136,2024-05-14,308.37,None,0.0,308.37
C0136,2024-05-05,894.73,None,0.0,894.73
C0136,2024-03-16,228.74,None,0.0,228.74
C0136,2024-02-23,370.96,None,0.0,370.96
C0137,2024-01-18,178.69,None,0.0,178.69
C0137,2024-03-30,192.01,None,0.0,192.01
C0138,2024-04-17,97.06,None,0.0,97.06
C0139,2024-02-17,758.17,None,0.0,758.17
C0139,2024-03-17,652.97,None,0.0,652.97
C0139,2024-05-09,249.51,None,0.0,249.51
C0139,2024-06-03,767.55,P_MIDYEAR,200.0,567.55
C0139,2024-01-07,305.57,None,0.0,305.57
C0139,2024-03-03,240.46,None,0.0,240.46
C0139,2024-02-12,844.52,None,0.0,844.52
C0139,2024-04-29,407.51,None,0.0,407.51
C0139,2024-01-08,944.32,P_NEWYEAR,94.43,849.8900000000001
C0139,2024-01-28,240.45,None,0.0,240.45
C0139,2024-06-23,896.55,P_MIDYEAR,200.0,696.55
C0140,2024-01-14,162.87,P_NEWYEAR,16.29,146.58
C0140,2024-05-03,163.86,None,0.0,163.86
C0141,2024-05-22,1486.43,None,0.0,1486.43
C0141,2024-01-19,1040.63,P_CHAMPION,208.13,832.5000000000001
C0141,2024-06-13,2400.4,P_MIDYEAR,200.0,2200.4
C0141,2024-01-25,1170.44,P_CHAMPION,234.09,936.35
C0141,2024-05-29,813.91,P_CHAMPION,162.78,651.13
C0141,2024-04-09,1962.1,P_CHAMPION,392.42,1569.6799999999998
C0141,2024-02-03,983.59,None,0.0,983.59
C0141,2024-04-09,2715.22,None,0.0,2715.22
C0141,2024-06-12,805.28,P_MIDYEAR,200.0,605.28
C0141,2024-03-10,2687.8,None,0.0,2687.8
C0142,2024-01-09,131.84,P_NEWYEAR,13.18,118.66
C0142,2024-01-05,73.45,None,0.0,73.45
C0143,2024-01-22,737.02,None,0.0,737.02
C0143,2024-02-13,264.98,None,0.0,264.98
C0143,2024-02-11,555.62,None,0.0,555.62
C0143,2024-04-04,990.74,None,0.0,990.74
C0143,2024-05-26,335.25,None,0.0,335.25
C0143,2024-06-07,727.54,None,0.0,727.54
C0143,2024-06-07,431.55,None,0.0,431.55
C0143,2024-03-06,547.49,None,0.0,547.49
C0143,2024-05-17,541.99,None,0.0,541.99
C0144,2024-01-17,125.11,None,0.0,125.11
C0144,2024-01-16,80.23,None,0.0,80.23
C0145,2024-06-07,153.36,None,0.0,153.36
C0146,2024-03-25,166.93,None,0.0,166.93
C0147,2024-04-20,172.76,None,0.0,172.76
C0147,2024-04-04,120.64,None,0.0,120.64
C0148,2024-04-01,356.01,None,0.0,356.01
C0148,2024-02-16,368.25,None,0.0,368.25
C0148,2024-04-15,833.17,None,0.0,833.17
C0148,2024-04-15,892.45,None,0.0,892.45
C0148,2024-04-17,248.81,None,0.0,248.81
C0148,2024-02-09,274.62,None,0.0,274.62
C0148,2024-03-15,877.51,None,0.0,877.51
C0149,2024-01-27,1985.6,None,0.0,1985.6
C0149,2024-05-23,513.51,P_CHAMPION,102.7,410.81
C0149,2024-03-24,1189.81,None,0.0,1189.81
C0149,2024-05-04,1660.17,None,0.0,1660.17
C0149,2024-03-17,2152.85,None,0.0,2152.85
C0149,2024-02-16,649.86,P_CHAMPION,129.97,519.89
C0149,2024-01-22,805.02,None,0.0,805.02
C0149,2024-01-27,2335.38,P_CHAMPION,467.08,1868.3000000000002
C0149,2024-03-29,2822.15,P_CHAMPION,564.43,2257.7200000000003
C0149,2024-03-16,569.61,None,0.0,569.61
C0149,2024-06-24,569.63,None,0.0,569.63
C0149,2024-03-05,2182.12,None,0.0,2182.12
C0149,2024-06-03,2083.53,None,0.0,2083.53
C0149,2024-01-29,2514.95,None,0.0,2514.95
C0149,2024-03-24,1909.8,None,0.0,1909.8
C0149,2024-05-17,1866.74,None,0.0,1866.74
C0149,2024-05-21,2500.52,None,0.0,2500.52
C0149,2024-05-29,858.2,None,0.0,858.2
C0149,2024-06-12,2317.1,None,0.0,2317.1
C0150,2024-04-09,684.39,None,0.0,684.39
C0150,2024-04-05,741.09,None,0.0,741.09
C0150,2024-06-12,691.59,None,0.0,691.59
C0150,2024-05-30,200.89,None,0.0,200.89
C0150,2024-05-02,265.33,None,0.0,265.33
C0150,2024-05-28,706.97,None,0.0,706.97
C0150,2024-05-19,458.82,None,0.0,458.82
C0150,2024-03-27,645.26,None,0.0,645.26
C0150,2024-02-15,307.66,None,0.0,307.66
C0151,2024-05-24,2578.8,None,0.0,2578.8
C0151,2024-04-07,1295.66,None,0.0,1295.66
C0151,2024-03-27,2322.35,None,0.0,2322.35
C0151,2024-03-19,2728.0,P_CHAMPION,545.6,2182.4
C0151,2024-04-08,1391.49,P_CHAMPION,278.3,1113.19
C0151,2024-02-01,2627.88,None,0.0,2627.88
C0151,2024-02-04,2746.97,None,0.0,2746.97
C0151,2024-06-01,1460.11,None,0.0,1460.11
C0151,2024-03-09,1471.82,P_CHAMPION,294.36,1177.46
C0151,2024-05-08,1287.3,P_CHAMPION,257.46,1029.84
C0151,2024-03-15,2574.31,None,0.0,2574.31
C0151,2024-06-05,719.12,P_MIDYEAR,200.0,519.12
C0151,2024-02-15,1659.54,P_CHAMPION,331.91,1327.6299999999999
C0151,2024-04-20,1295.76,None,0.0,1295.76
C0151,2024-03-24,2205.48,P_CHAMPION,441.1,1764.38
C0151,2024-06-27,1411.68,None,0.0,1411.68
C0151,2024-04-17,2233.56,None,0.0,2233.56
C0151,2024-03-13,2510.24,None,0.0,2510.24
C0151,2024-01-19,2325.62,None,0.0,2325.62
C0152,2024-05-20,107.71,None,0.0,107.71
C0153,2024-02-21,593.64,None,0.0,593.64
C0153,2024-04-18,879.97,None,0.0,879.97
C0153,2024-02-11,618.85,None,0.0,618.85
C0153,2024-04-24,582.79,None,0.0,582.79
C0153,2024-02-12,422.28,None,0.0,422.28
C0153,2024-05-16,268.83,None,0.0,268.83
C0153,2024-02-08,980.38,None,0.0,980.38
C0153,2024-01-11,710.22,None,0.0,710.22
C0153,2024-02-07,618.57,None,0.0,618.57
C0153,2024-01-19,751.45,None,0.0,751.45
C0154,2024-04-25,96.17,None,0.0,96.17
C0154,2024-06-18,73.09,None,0.0,73.09
C0155,2024-02-21,319.07,None,0.0,319.07
C0155,2024-04-29,122.39,None,0.0,122.39
C0155,2024-04-12,239.85,None,0.0,239.85
C0156,2024-05-19,155.26,None,0.0,155.26
C0157,2024-06-19,2853.94,None,0.0,2853.94
C0157,2024-02-22,1289.43,P_CHAMPION,257.89,1031.54
C0157,2024-03-29,2583.01,P_CHAMPION,516.6,2066.4100000000003
C0157,2024-04-25,2189.16,P_CHAMPION,437.83,1751.33
C0157,2024-02-18,2190.26,P_CHAMPION,438.05,1752.2100000000003
C0157,2024-04-01,2836.82,P_CHAMPION,567.36,2269.46
C0157,2024-01-23,1294.96,None,0.0,1294.96
C0157,2024-02-26,1444.6,P_CHAMPION,288.92,1155.6799999999998
C0157,2024-04-06,1764.83,P_CHAMPION,352.97,1411.86
C0157,2024-01-30,1748.26,P_CHAMPION,349.65,1398.6100000000001
C0157,2024-06-06,2852.62,None,0.0,2852.62
C0157,2024-04-19,2708.18,None,0.0,2708.18
C0157,2024-04-15,2034.95,None,0.0,2034.95
C0157,2024-06-14,1638.46,None,0.0,1638.46
C0157,2024-01-07,2121.91,None,0.0,2121.91
C0157,2024-06-17,951.3,P_MIDYEAR,200.0,751.3
C0157,2024-05-04,778.02,None,0.0,778.02
C0157,2024-06-09,817.06,P_MIDYEAR,200.0,617.06
C0157,2024-01-04,2335.91,P_NEWYEAR,233.59,2102.3199999999997
C0158,2024-01-01,56.29,P_NEWYEAR,5.63,50.66
C0158,2024-02-04,67.47,None,0.0,67.47
C0159,2024-02-05,131.04,None,0.0,131.04
C0159,2024-05-02,151.76,None,0.0,151.76
C0160,2024-04-30,517.05,None,0.0,517.05
C0160,2024-06-05,314.78,P_MIDYEAR,200.0,114.77999999999997
C0160,2024-01-31,676.54,None,0.0,676.54
C0160,2024-01-17,618.93,None,0.0,618.93
C0160,2024-06-22,804.11,None,0.0,804.11
C0160,2024-05-11,360.62,None,0.0,360.62
C0160,2024-01-22,581.47,None,0.0,581.47
C0160,2024-04-17,932.63,None,0.0,932.63
C0160,2024-02-05,826.78,None,0.0,826.78
C0160,2024-01-01,458.48,None,0.0,458.48
C0161,2024-05-13,316.62,None,0.0,316.62
C0161,2024-05-31,221.63,None,0.0,221.63
C0162,2024-05-25,137.1,None,0.0,137.1
C0163,2024-01-30,2180.63,None,0.0,2180.63
C0163,2024-01-12,2876.33,P_CHAMPION,575.27,2301.06
C0163,2024-05-28,532.27,P_CHAMPION,106.45,425.82
C0163,2024-04-26,1599.64,None,0.0,1599.64
C0163,2024-04-26,791.15,P_CHAMPION,158.23,632.92
C0163,2024-05-14,2756.01,P_CHAMPION,551.2,2204.8100000000004
C0163,2024-06-13,2763.85,None,0.0,2763.85
C0163,2024-04-04,2551.22,None,0.0,2551.22
C0163,2024-04-22,1758.87,P_CHAMPION,351.77,1407.1
C0163,2024-06-20,2838.45,None,0.0,2838.45
C0163,2024-03-25,1535.35,None,0.0,1535.35
C0163,2024-05-21,911.57,None,0.0,911.57
C0164,2024-04-28,243.5,None,0.0,243.5
C0164,2024-06-21,345.88,None,0.0,345.88
C0164,2024-02-11,185.01,None,0.0,185.01
C0165,2024-03-14,634.4,None,0.0,634.4
C0165,2024-05-01,264.08,None,0.0,264.08
C0165,2024-06-05,209.87,P_MIDYEAR,200.0,9.870000000000005
C0165,2024-01-10,361.84,P_NEWYEAR,36.18,325.65999999999997
C0165,2024-01-06,508.08,None,0.0,508.08
C0165,2024-04-02,586.64,None,0.0,586.64
C0165,2024-05-15,416.5,None,0.0,416.5
C0166,2024-03-24,1686.09,P_CHAMPION,337.22,1348.87
C0166,2024-02-14,1883.23,None,0.0,1883.23
C0166,2024-01-09,1894.68,None,0.0,1894.68
C0166,2024-03-11,745.02,P_CHAMPION,149.0,596.02
C0166,2024-06-17,2756.91,None,0.0,2756.91
C0166,2024-06-20,613.96,None,0.0,613.96
C0166,2024-04-19,1635.7,None,0.0,1635.7
C0166,2024-02-19,924.72,P_CHAMPION,184.94,739.78
C0166,2024-06-02,2391.9,None,0.0,2391.9
C0166,2024-06-12,1395.35,None,0.0,1395.35
C0166,2024-06-19,617.43,None,0.0,617.43
C0166,2024-02-12,1886.83,P_CHAMPION,377.37,1509.46
C0166,2024-03-03,2176.09,None,0.0,2176.09
C0166,2024-06-03,2414.93,None,0.0,2414.93
C0166,2024-03-08,942.71,P_CHAMPION,188.54,754.1700000000001
C0166,2024-03-07,2919.51,None,0.0,2919.51
C0166,2024-01-24,1288.41,P_CHAMPION,257.68,1030.73
C0167,2024-01-25,240.78,None,0.0,240.78
C0167,2024-03-22,838.01,None,0.0,838.01
C0167,2024-03-06,670.16,None,0.0,670.16
C0167,2024-02-14,580.07,None,0.0,580.07
C0167,2024-03-03,825.31,None,0.0,825.31
C0167,2024-04-20,479.95,None,0.0,479.95
C0167,2024-05-26,994.01,None,0.0,994.01
C0167,2024-02-22,749.84,None,0.0,749.84
C0167,2024-01-14,864.5,P_NEWYEAR,86.45,778.05
C0168,2024-02-20,2349.21,None,0.0,2349.21
C0168,2024-01-19,1335.48,None,0.0,1335.48
C0168,2024-04-01,2328.91,P_CHAMPION,465.78,1863.1299999999999
C0168,2024-01-28,2510.41,None,0.0,2510.41
C0168,2024-06-25,2892.99,None,0.0,2892.99
C0168,2024-05-06,1539.55,None,0.0,1539.55
C0168,2024-03-17,2046.53,None,0.0,2046.53
C0168,2024-05-29,838.04,None,0.0,838.04
C0168,2024-06-21,832.52,P_CHAMPION,166.5,666.02
C0168,2024-03-25,1585.13,P_CHAMPION,317.03,1268.1000000000001
C0168,2024-03-05,1385.94,P_CHAMPION,277.19,1108.75
